News,Headings
ان کے رشتوں کی وجہ سے، ان کی آنے والی نسلوں کی وجہ سے۔,سائنس
وقت کی رفتار ہر ایک کے لیے ایک جیسی نہیں۔ جیسے ہی گاڑی سڑک پر رینگتی ہے، ایسا لگتا ہے جیسے یہ صدیوں سے رینگ رہی ہے۔,سائنس
اگر ریت کو ہوا میں پھینکا جائے تو یہ ہوا میں کیسے رکتی ہے؟,سائنس
بعض اوقات ہمارا ماحول وقت کے بارے میں ہمارے تصور کو بھی متاثر کرتا ہے۔,سائنس
جب تناؤ ہوتا ہے تو وقت تیزی سے گزرتا دکھائی دیتا ہے۔ اس سے ہمیں زندگی اور موت کے فیصلے جلدی کرنے میں مدد ملتی ہے۔,سائنس
اسی طرح دماغی بیماریاں جیسے مرگی اور دورے بھی وقت کے بارے میں ہمارے تصور کو متاثر کرتے ہیں۔,سائنس
بہت سے ممالک میں، گرمیوں اور سردیوں میں گھڑیوں کو آگے پیچھے منتقل کیا جاتا ہے تاکہ دن کی روشنی کا زیادہ سے زیادہ فائدہ اٹھایا جاسکے۔,سائنس
سب سے پہلے اگرچہ یہ پوری دنیا میں نہیں کیا جاتا ہے۔,سائنس
ایک برطانوی بلڈر ولیم ولیٹ نے امریکہ سمیت دنیا کے ایک چوتھائی حصے کو اس بارے میں بتایا۔ پہلی عالمی جگ دوران، برطانیہ نے دن کے لیے اپنی گھڑیاں قائم کیں۔,سائنس
اس وقت ایسا کوئلے کی قلت کی وجہ سے کیا گیا تھا۔,سائنس
سورج طلوع ہونے کے ساتھ گھڑیوں کو ہم آہنگ کرنے کا مطلب یہ تھا کہ رات کو روشن کرنے کے لیے کم بجلی کی ضرورت تھی۔,سائنس
یہ خیال اتنا مؤثر ثابت ہوا کہ برطانیہ نے اسے دوسری عالمی جنگ کے دوران اپنایا۔ برطانیہ نے ایک قدم آگے بڑھ کر اپنی گھڑیاں عالمی اوسط وقت سے دو گھنٹے پہلے طے کیں۔,سائنس
اس سے صنعت میں بہت زیادہ توانائی بچائی جا سکتی ہے۔,سائنس
علامتی طور پر وقت کو تیر سمجھا جاتا ہے۔ وقت کا یہ تیر اس مستقبل کی طرف اشارہ کرتا ہے جو بگ بینگ سے باقی رہ گیا تھا۔,سائنس
کائنات کے آغاز میں کائنات میں بہت کم اینٹروپی تھی، اینٹروپی بے ترتیبی کی پیمائش ہے۔ تب سے یہ تجسس لگاتار بڑھتا جا رہا ہے۔ یہ وقت کے تیر کو سمت دیتا ہے۔,سائنس
چونکہ تیر صرف ایک سمت (آگے) میں جاتا ہے اس لیے ایک انڈے کو توڑا جا سکتا ہے لیکن اسی انڈے کو اس انڈے کا پانی، زردی اور خول ملا کر نہیں بنایا جا سکتا۔,سائنس
کوئی نہیں جانتا کہ کائنات کے خاتمے کے بعد کیا ہو گا۔,سائنس
خیال کیا جاتا ہے کہ دنیا (کائنات) کا خاتمہ شدید گرمی میں ہو گا۔,سائنس
آپ کو یہ جان کر حیرت ہو گی کہ ہمارا چاند ہم سے انچ در انچ دور ہوتا جا رہا ہے۔,سائنس
ہر سال چاند اور زمین کے درمیان فاصلہ تقریباً 1,سائنس
5 انچ (3,سائنس
8 سینٹی میٹر) بڑھ رہا ہے۔ اس عمل میں ہمارے دن لمبے ہوتے جا رہے ہیں۔,سائنس
چاند زمین کے پانی کو اپنی طرف کھینچتا ہے۔ چاند زمین کے پانی کو کھینچتا اور دھکیلتا ہے۔,سائنس
یہ کشش زمین اور پانی کے درمیان رگڑ پیدا کرتی ہے۔,سائنس
زمین پانی کے نیچے تیزی سے حرکت کرتی ہے۔ اس رگڑ کی وجہ سے زمین کی اپنے محور کے گرد رفتار کم ہو جاتی ہے جبکہ چاند رفتار پکڑ کر دور جا رہا ہوتا ہے۔,سائنس
چاند کی اس طاقت کی وجہ سے ہمارے دن 1,سائنس
09 ملی سیکنڈ فی صدی لمبے ہو جاتے ہیں۔ کچھ دیگر تخمینوں کے مطابق یہ اضافہ 1,سائنس
78 ملی سیکنڈ فی صدی سے کچھ زیادہ ہے۔,سائنس
لہٰذا اگرچہ یہ بہت بڑا نہیں لگتا لیکن اگر ہم زمین کی ساڑھے چار ارب سال کی تاریخ پر نظر ڈالیں تو یہ بہت زیادہ معلوم ہوتا ہے۔ اس طرح ہمارے دن لمبے ہو جاتے ہیں۔,سائنس
یہ دراصل نیپال کے بکرمی کیلنڈر کے لیے سال 2080 ہے۔ نیپال کا کیلنڈر باقی دنیا کے ٹائم زون سے 15 منٹ پیچھے چلتا ہے۔,سائنس
دنیا میں کم از کم چار کیلنڈر استعمال ہوتے ہیں۔ ایسا لگتا ہے کہ بہت سی جگہوں پر لوگ ایک سال میں ایک سے زیادہ سال گزارنے پر خوش ہیں۔,سائنس
برما میں یہ 1384 سال سے چل رہا ہے۔,سائنس
اسی طرح تھائی لینڈ میں یہ تعداد 2566 اور ایتھوپیا میں 2016 ہے  جہاں سال 13 ماہ کا ہوتا ہے۔,سائنس
اسلامی کیلنڈر کے مطابق جولائی میں 1445 ہجری میں اضافہ ہوا۔,سائنس
انسانی ناک اور اس کی سونگھنے کی صلاحیت یقیناً ایک غیر معمولی چیز ہے۔ ,سائنس
ہر ناک میں 400 کے قریب سونگھنے والے ریسیپٹرز ہوتے ہیں جن میں ایک ٹریلین اقسام کی بوؤں کو جانچنے کی صلاحیت ہوتی ہے۔ ,سائنس
اس بہترین مہارت کو کسی سائنسی آلے کی شکل دینا یقیناً ایک مشکل چیلنج ہے۔ تاہم مصنوعی ذہانت میں حالیہ جدت کے باعث تازہ ترین الیکٹرانک ناکوں کی سونگھنے کی رفتار اور درستگی میں اضافہ ہو رہا ہے۔ ان میں ایسے جدید سینسرز نصب ہوتے ہیں جو کسی مخصوص بو کے بارے میں بھی بتا سکتے ہیں۔ ,سائنس
 ان الیکٹرانک ناکوں کے حامیوں کا کہنا ہے کہ اس کے باعث فوڈ سیفٹی کی موجود صورتحال میں تبدیلی آ جائے گی۔ ,سائنس
کھانوں میں موجود عام لیکن جان لیوا بیکٹیریا میں سیلمونیلا اور ای کولی شامل ہیں۔ پروفیسر راز جیلینیک، جو الیکٹرانک ناک (ای نوز) سینسیفائی کے شریک ڈیویلپر ہیں، کہتے ہیں کہ ’ان دونوں بیکٹیریا کی اپنی ’الیکٹرانک پرسنالٹی‘ ہے۔‘ اسرائیل کی یونیورسٹی آف النقب میں کیمسٹری کے پروفیسر کہتے ہیں کہ ’ان کا اپنا الیکٹریکل سگنل بھی ہوتا ہے۔‘,سائنس
یہ الیکٹرانک ناک جس اسرائیلی کمپنی کی جانب سے بنائے جاتے ہیں ان میں ایسے الیکٹروڈز ہوتے ہیں جن پر کاربن کے نینو پارٹیکلز کی تہہ چڑھی ہوئی ہوتی ہے۔ یہ بیکٹیریا سے نکلنے والے وولاٹائل آرگینک کمپاؤنڈز (وی او سی) کی بو سونگھنے کے قابل ہوتے ہیں۔ ,سائنس
ان بیکٹیریا کی مختلف اقسام کے مختلف وی او سی فنگرپرنٹ ہوتے ہیں اور اس کے نتیجے میں سینسیفائی مشین پر  مختلف الیکٹرک سگنل نظر آتے ہیں۔ یہ اس کے بعد ایک مختلف مصنوعی ذہانت کے سافٹ ویئر نظام میں سٹور ہوتے ہیں جو اسے ایک ڈیٹا بیس میں ڈال دیتا ہے۔ ,سائنس
اس میں وقت کے ساتھ ایسے تنائج کا اضافہ ہو رہا ہے اور پھر صارفین کو اس بارے میں آگاہ کر دیا جاتا ہے۔ ,سائنس
سینسیفائی اس سال کے اوائل میں لانچ ہوا تھا اور اس کمپنی کا دعویٰ ہے کہ وہ کھانے کی صنعت میں انفیکشن کے ساتھ جنگ میں اس کے ذریعے برتری حاصل کی جا سکتی ہے۔,سائنس
اس کمپنی کے چیف ایگزیکٹو مودی پیلید کا کہنا ہے کہ اکثر اوقات فوڈ پروڈیوسرز کو کھانے کے نمونے ٹیسٹنگ کے لیے لیبارٹری میں بھیجنے ہوتے ہیں اور پھر ان کے نتائج کے لیے کئی روز تک انتظار کرنا پڑتا ہے۔,سائنس
تاہم اس کے مقابلے میں سینسیفائی کے الیکٹرانک ناک کھانا بنانے والی کمپنیوں کی جانب سے آن سائٹ بھی کیے جا سکتے ہیں، اور یہ نتائج صرف ایک گھنٹے میں سامنے آ سکتے ہیں۔ ,سائنس
تاحال کمپنی نے اپنی مشین کی قیمت کے بارے میں نہیں بتایا ہے لیکن یہ ضرور کہا کہ یہ ’کم قیمت‘ پر فروخت ہوں گی۔ یہ کمپنی اپنے منافع کا زیادہ تر حصہ سبسکرپشن فیس کے ذریعے حاصل کرتی ہے۔ ,سائنس
پیلید کا کہنا ہے کہ ’فوڈ انڈسٹری میں ٹیسٹنگ کا نظام گذشتہ 40 سے 50 سالوں سے ایک جیسا ہی رہا ہے۔ اب تک مصنوعی ذہانت اس مارکیٹ کے ٹیسٹنگ کے شعبے پر اثر انداز نہیں ہوا تھا۔‘,سائنس
فوڈ پوائزننگ دنیا بھر کے لیے ایک بڑا مسئلہ ہے۔ امریکہ میں ہی چار کروڑ 80 لاکھ یعنی ہر چھ میں سے ایک شخص ہر سال کھانے کے باعث پیدا ہونے والی بیماری سے متاثر ہوتا ہے۔ ان میں ایک لاکھ 28 ہزار کو ہسپتال داخل ہونا پڑتا ہے جبکہ تین ہزار افراد ہلاک ہو جاتے ہیں۔ ,سائنس
برطانیہ میں ایک اندازے کے مطابق ہر سال فوڈ پوائزننگ کے 24 لاکھ کیسز سامنے آتے ہیں اور 180 اموات ہوتی ہیں۔ ,سائنس
پیلید کہتے ہیں کہ ’لوگ سمجھتے ہیں کہ گوشت، مرغی اور مچھلی کے باعث یہ بیماری سب سے زیادہ پھیلتی ہے۔ لیکن اگر آپ امریکہ کی فوڈ انڈسٹری میں گذشتہ پانچ سے دس سالوں کے دوران  سب سے زیادہ متاثر کرنے والے چیزوں پر نظر ڈالیں تو اس کی وجہ سلاد پتا ہوتا ہے۔,سائنس
’جتنا زیادہ فوڈ انڈسٹری کو انڈسٹرلائز کیا جائے گا اتنا زیادہ مرض پھیلانے والے جرثومے اسے متاثر کریں گے۔‘,سائنس
جرمنی کی کمپنی این ٹی ٹی ڈیٹا بزنس سولوشنز نے اپنے الیکٹرانک ناک کے اے آئی کو ٹریننگ دینے کے لیے کافی کا استعمال کیا ہے۔ ,سائنس
ایک ٹسیٹ کے دوران اس سے منسلک تکنیکی نمائندوں نے تین روز تک اے آئی سینسرز کے پاس کافی پاوڈر ڈالا۔ مصنوئی ذہانت کو پھر یہ بتانا تھا کہ یہ کافی اچھی ہے، بری ہے (اس میں ادرک ڈالی گئی ہے) یا یہ کافی نہیں ہے۔ ,سائنس
اس کمپنی کے انوویشن مینیجر ایڈرین کوسٹرز کا کہنا ہے کہ ’کوئی بھی بو صرف گیس نہیں ہوتی، یہ گیسز کامجموعہ ہوتی ہے اور اکثر اوقات اس کی بو میں تھوڑا بہت ہی فرق ہوتا ہے۔‘ ,سائنس
این ٹی ٹی کے سینسرز ایک تھری ڈی پرنٹڈ پلاسٹک ماڈل انسانی ناک میں فٹ فٹ کیے گئے ہیں۔ وہ اس کے اے آئی کی ٹریننگ کافی اور دیگر کھانے کی اشیا سے کر کے اسے یہ سکھا رہا ہے کہ تازہ اور اچھی حالت میں چیزوں کی بو کیسی ہونی چاہیے، یہ کمپنی کے مطابق ’کسی بھی بو کے لیے ایک ریفرنس کا کام دے گا۔‘,سائنس
کمپنی کا آئیڈیا یہ ہے کہ ان کا الیکٹرانک ناک نہ صرف کسی مرض پھیلانے والے جرثومے سونگھ سکے گا بلکہ یہ بھی بتا پائے گا کہ کوئی چیز تازہ ہے یا نہیں۔ ,سائنس
اس کے ذریعے سپر مارکیٹس یا کیفے میں مالکان کو اس بات کی آسانی ہو گی کہ انھیں کیا پہلے بیچنا چاہیے، خاص کر ایسی اشیا پر جن پر ایکسپائری ڈیٹ درج نہیں ہوتی۔,سائنس
کوسٹرز کا مزید کہنا تھا کہ ’اگر فوڈ انڈسٹری کو کسی بو کی ریفرنس ویلیو معلوم ہو گی تو اس کی پیداوار، سٹوریج، ہارویسٹنگ اور پراسیسنگ کرنے میں آسانی ہو گی۔‘,سائنس
